pID,ChainID,ChainPosition,SocialContext,SocialContext.N,Event,EventPosition,Valence,Valence.N,Present,AmbResult,AmbResult.N,Age,Gender
108,14,2,Reproduction Intent,1,Neg7,51,Negative,0,0,,,19,F
109,159,1,Communication Intent,0,Neg7,51,Negative,0,0,,,31,F
110,161,3,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,20,F
110,161,1,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,20,F
110,161,4,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,20,F
110,161,2,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,20,F
111,346,1,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,20,M
111,346,3,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,20,M
111,346,2,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,20,M
111,346,4,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,20,M
112,153,1,Reproduction Intent,1,Neg7,51,Negative,0,1,,,35,F
113,181,2,Social Interaction,1,Neg7,51,Negative,0,0,,,30,M
114,395,4,Reproduction Intent,1,Neg7,51,Negative,0,1,,,26,M
115,35,1,Communication Intent,0,Neg7,51,Negative,0,1,,,21,M
116,154,1,Reproduction Intent,1,Neg7,51,Negative,0,1,,,18,M
117,90,2,Social Interaction,1,Neg7,51,Negative,0,0,,,19,F
118,329,1,Reproduction Intent,1,Neg7,51,Negative,0,0,,,50,F
119,254,1,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,27,F
119,254,3,Repeated Reproduction,0,Neg7,51,Negative,0,0,,,27,F
119,254,2,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,27,F
119,254,4,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,27,F
120,399,1,Communication Intent,0,Neg7,51,Negative,0,1,,,22,M
121,95,1,Reproduction Intent,1,Neg7,51,Negative,0,1,,,20,F
122,245,2,Communication Intent,0,Neg7,51,Negative,0,0,,,28,M
123,369,3,Reproduction Intent,1,Neg7,51,Negative,0,0,,,21,F
124,98,2,Communication Intent,0,Neg7,51,Negative,0,1,,,21,M
125,302,1,Social Interaction,1,Neg7,51,Negative,0,0,,,25,F
126,37,4,Repeated Reproduction,0,Neg7,51,Negative,0,0,,,18,F
126,37,2,Repeated Reproduction,0,Neg7,51,Negative,0,0,,,18,F
126,37,3,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,18,F
126,37,1,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,18,F
127,218,1,Communication Intent,0,Neg7,51,Negative,0,1,,,20,F
128,64,4,Communication Intent,0,Neg7,51,Negative,0,1,,,23,M
129,211,1,Social Interaction,1,Neg7,51,Negative,0,1,,,19,F
130,64,3,Communication Intent,0,Neg7,51,Negative,0,1,,,23,F
131,273,2,Reproduction Intent,1,Neg7,51,Negative,0,1,,,21,F
132,128,2,Reproduction Intent,1,Neg7,51,Negative,0,1,,,21,F
133,338,3,Communication Intent,0,Neg7,51,Negative,0,1,,,37,M
134,31,2,Social Interaction,1,Neg7,51,Negative,0,0,,,20,M
135,122,1,Social Interaction,1,Neg7,51,Negative,0,0,,,20,F
136,279,3,Communication Intent,0,Neg7,51,Negative,0,0,,,38,M
137,93,2,Reproduction Intent,1,Neg7,51,Negative,0,1,,,22,M
138,32,2,Social Interaction,1,Neg7,51,Negative,0,0,,,28,F
139,133,1,Repeated Reproduction,0,Neg7,51,Negative,0,0,,,21,F
139,133,4,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,21,F
139,133,2,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,21,F
139,133,3,Repeated Reproduction,0,Neg7,51,Negative,0,0,,,21,F
140,332,1,Social Interaction,1,Neg7,51,Negative,0,1,,,20,F
141,303,2,Communication Intent,0,Neg7,51,Negative,0,0,,,27,F
142,212,3,Social Interaction,1,Neg7,51,Negative,0,0,,,19,F
143,91,3,Social Interaction,1,Neg7,51,Negative,0,0,,,24,F
144,65,2,Communication Intent,0,Neg7,51,Negative,0,0,,,22,F
145,275,3,Reproduction Intent,1,Neg7,51,Negative,0,0,,,20,F
146,304,1,Communication Intent,0,Neg7,51,Negative,0,0,,,18,F
147,249,4,Reproduction Intent,1,Neg7,51,Negative,0,0,,,20,F
148,301,2,Social Interaction,1,Neg7,51,Negative,0,1,,,19,F
149,273,3,Reproduction Intent,1,Neg7,51,Negative,0,1,,,58,F
150,213,3,Reproduction Intent,1,Neg7,51,Negative,0,0,,,20,F
151,188,1,Reproduction Intent,1,Neg7,51,Negative,0,0,,,20,F
152,342,1,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,21,F
152,342,4,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,21,F
152,342,3,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,21,F
152,342,2,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,21,F
153,390,2,Social Interaction,1,Neg7,51,Negative,0,0,,,20,F
154,182,2,Social Interaction,1,Neg7,51,Negative,0,0,,,18,F
155,180,2,Social Interaction,1,Neg7,51,Negative,0,0,,,21,M
156,131,4,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,21,M
156,131,3,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,21,M
156,131,1,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,21,M
156,131,2,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,21,M
157,182,3,Social Interaction,1,Neg7,51,Negative,0,0,,,19,F
158,212,2,Social Interaction,1,Neg7,51,Negative,0,0,,,20,F
159,214,3,Reproduction Intent,1,Neg7,51,Negative,0,0,,,19,F
160,105,3,Repeated Reproduction,0,Neg7,51,Negative,0,0,,,,
160,105,2,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,,
160,105,1,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,,
161,188,4,Reproduction Intent,1,Neg7,51,Negative,0,0,,,19,F
162,308,1,Reproduction Intent,1,Neg7,51,Negative,0,1,,,20,M
163,190,2,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,24,M
163,190,3,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,24,M
163,190,4,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,24,M
163,190,1,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,24,M
164,395,3,Reproduction Intent,1,Neg7,51,Negative,0,1,,,19,F
165,218,4,Communication Intent,0,Neg7,51,Negative,0,0,,,20,M
166,390,3,Social Interaction,1,Neg7,51,Negative,0,0,,,21,F
167,72,3,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,22,F
167,72,1,Repeated Reproduction,0,Neg7,51,Negative,0,0,,,22,F
167,72,4,Repeated Reproduction,0,Neg7,51,Negative,0,0,,,22,F
167,72,2,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,22,F
168,248,4,Reproduction Intent,1,Neg7,51,Negative,0,1,,,20,M
169,185,3,Communication Intent,0,Neg7,51,Negative,0,1,,,18,F
170,306,2,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,18,F
170,306,1,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,18,F
170,306,3,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,18,F
170,306,4,Repeated Reproduction,0,Neg7,51,Negative,0,0,,,18,F
171,278,3,Communication Intent,0,Neg7,51,Negative,0,0,,,21,F
172,0,1,Social Interaction,1,Neg7,51,Negative,0,1,,,19,M
173,126,4,Communication Intent,0,Neg7,51,Negative,0,0,,,36,F
174,244,1,Communication Intent,0,Neg7,51,Negative,0,0,,,21,F
175,335,4,Reproduction Intent,1,Neg7,51,Negative,0,0,,,19,F
176,248,2,Reproduction Intent,1,Neg7,51,Negative,0,1,,,24,M
177,361,2,Social Interaction,1,Neg7,51,Negative,0,0,,,20,M
178,272,2,Social Interaction,1,Neg7,51,Negative,0,0,,,33,F
179,124,4,Communication Intent,0,Neg7,51,Negative,0,0,,,19,M
180,30,3,Social Interaction,1,Neg7,51,Negative,0,1,,,19,F
181,158,1,Communication Intent,0,Neg7,51,Negative,0,1,,,20,F
182,122,2,Social Interaction,1,Neg7,51,Negative,0,0,,,19,F
183,125,1,Communication Intent,0,Neg7,51,Negative,0,1,,,26,F
184,123,3,Communication Intent,0,Neg7,51,Negative,0,0,,,20,F
185,399,4,Communication Intent,0,Neg7,51,Negative,0,1,,,21,F
186,0,3,Social Interaction,1,Neg7,51,Negative,0,0,,,23,M
187,95,4,Reproduction Intent,1,Neg7,51,Negative,0,1,,,19,F
188,127,2,Communication Intent,0,Neg7,51,Negative,0,1,,,56,M
189,39,1,Reproduction Intent,1,Neg7,51,Negative,0,1,,,18,M
190,92,1,Social Interaction,1,Neg7,51,Negative,0,0,,,18,F
191,68,1,Reproduction Intent,1,Neg7,51,Negative,0,0,,,22,M
192,396,1,Repeated Reproduction,0,Neg7,51,Negative,0,0,,,20,M
192,396,3,Repeated Reproduction,0,Neg7,51,Negative,0,0,,,20,M
192,396,2,Repeated Reproduction,0,Neg7,51,Negative,0,0,,,20,M
192,396,4,Repeated Reproduction,0,Neg7,51,Negative,0,0,,,20,M
193,68,2,Reproduction Intent,1,Neg7,51,Negative,0,0,,,21,F
194,129,4,Reproduction Intent,1,Neg7,51,Negative,0,0,,,21,M
195,365,2,Communication Intent,0,Neg7,51,Negative,0,0,,,19,F
196,181,1,Social Interaction,1,Neg7,51,Negative,0,0,,,22,F
197,274,2,Reproduction Intent,1,Neg7,51,Negative,0,0,,,20,M
198,11,3,Communication Intent,0,Neg7,51,Negative,0,0,,,19,F
199,300,2,Social Interaction,1,Neg7,51,Negative,0,0,,,19,F
200,68,4,Reproduction Intent,1,Neg7,51,Negative,0,0,,,20,M
201,120,2,Social Interaction,1,Neg7,51,Negative,0,0,,,22,F
202,1,1,Social Interaction,1,Neg7,51,Negative,0,1,,,20,F
203,391,3,Social Interaction,1,Neg7,51,Negative,0,0,,,22,F
204,270,1,Social Interaction,1,Neg7,51,Negative,0,1,,,41,M
205,240,1,Social Interaction,1,Neg7,51,Negative,0,1,,,28,F
206,65,1,Communication Intent,0,Neg7,51,Negative,0,0,,,19,F
207,189,1,Reproduction Intent,1,Neg7,51,Negative,0,1,,,19,F
208,128,3,Reproduction Intent,1,Neg7,51,Negative,0,1,,,19,F
209,99,2,Communication Intent,0,Neg7,51,Negative,0,0,,,20,F
210,63,4,Communication Intent,0,Neg7,51,Negative,0,0,,,19,F
211,368,4,Reproduction Intent,1,Neg7,51,Negative,0,0,,,19,F
212,184,2,Communication Intent,0,Neg7,51,Negative,0,0,,,19,F
213,35,4,Communication Intent,0,Neg7,51,Negative,0,0,,,18,F
214,126,2,Communication Intent,0,Neg7,51,Negative,0,0,,,32,F
215,65,4,Communication Intent,0,Neg7,51,Negative,0,0,,,20,F
216,184,1,Communication Intent,0,Neg7,51,Negative,0,0,,,18,F
217,65,3,Communication Intent,0,Neg7,51,Negative,0,0,,,20,F
218,38,3,Reproduction Intent,1,Neg7,51,Negative,0,1,,,19,F
219,98,4,Communication Intent,0,Neg7,51,Negative,0,1,,,21,F
220,127,4,Communication Intent,0,Neg7,51,Negative,0,1,,,57,M
221,336,3,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,20,F
221,336,2,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,20,F
221,336,1,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,20,F
221,336,4,Repeated Reproduction,0,Neg7,51,Negative,0,1,,,20,F
222,394,3,Reproduction Intent,1,Neg7,51,Negative,0,0,,,,M
223,99,3,Communication Intent,0,Neg7,51,Negative,0,0,,,21,F
224,129,3,Reproduction Intent,1,Neg7,51,Negative,0,0,,,21,F
225,334,2,Reproduction Intent,1,Neg7,51,Negative,0,0,,,19,F
226,181,3,Social Interaction,1,Neg7,51,Negative,0,0,,,20,F
227,158,2,Communication Intent,0,Neg7,51,Negative,0,1,,,24,F
228,155,3,Reproduction Intent,1,Neg7,51,Negative,0,0,,,44,F
229,62,4,Repeated Reproduction,0,Neg7,51,Negative,0,0,,,20,M
229,62,2,Repeated Reproduction,0,Neg7,51,Negative,0,0,,,20,M
229,62,3,Repeated Reproduction,0,Neg7,51,Negative,0,0,,,20,M
229,62,1,Repeated Reproduction,0,Neg7,51,Negative,0,0,,,20,M
230,274,4,Reproduction Intent,1,Neg7,51,Negative,0,0,,,20,F
231,2,1,Social Interaction,1,Neg7,51,Negative,0,0,,,19,Non-binary
232,184,4,Communication Intent,0,Neg7,51,Negative,0,0,,,19,M
233,31,1,Social Interaction,1,Neg7,51,Negative,0,1,,,21,F
234,214,4,Reproduction Intent,1,Neg7,51,Negative,0,0,,,20,F
235,183,2,Communication Intent,0,Neg7,51,Negative,0,0,,,20,M
236,363,4,Communication Intent,0,Neg7,51,Negative,0,0,,,20,M
237,211,2,Social Interaction,1,Neg7,51,Negative,0,0,,,29,M
238,243,4,Communication Intent,0,Neg7,51,Negative,0,0,,,21,M
239,210,1,Social Interaction,1,Neg7,51,Negative,0,0,,,20,F
240,126,3,Communication Intent,0,Neg7,51,Negative,0,0,,,20,M
241,334,1,Reproduction Intent,1,Neg7,51,Negative,0,1,,,20,F
242,302,2,Social Interaction,1,Neg7,51,Negative,0,0,,,19,F
243,308,3,Reproduction Intent,1,Neg7,51,Negative,0,1,,,46,F
244,152,2,Social Interaction,1,Neg7,51,Negative,0,1,,,20,M
245,398,2,Communication Intent,0,Neg7,51,Negative,0,0,,,19,M
246,152,3,Social Interaction,1,Neg7,51,Negative,0,0,,,18,F
247,1,2,Social Interaction,1,Neg7,51,Negative,0,1,,,22,F
248,338,2,Communication Intent,0,Neg7,51,Negative,0,1,,,20,F
249,335,2,Reproduction Intent,1,Neg7,51,Negative,0,0,,,20,M
250,242,2,Social Interaction,1,Neg7,51,Negative,0,0,,,21,F
251,2,2,Social Interaction,1,Neg7,51,Negative,0,0,,,19,F
252,212,1,Social Interaction,1,Neg7,51,Negative,0,1,,,19,F
253,304,2,Communication Intent,0,Neg7,51,Negative,0,0,,,21,F
254,211,3,Social Interaction,1,Neg7,51,Negative,0,0,,,20,M
255,303,4,Communication Intent,0,Neg7,51,Negative,0,0,,,20,F
256,90,3,Social Interaction,1,Neg7,51,Negative,0,0,,,21,M
257,333,3,Reproduction Intent,1,Neg7,51,Negative,0,1,,,21,F
258,35,2,Communication Intent,0,Neg7,51,Negative,0,0,,,30,F
259,300,1,Social Interaction,1,Neg7,51,Negative,0,0,,,20,F
260,339,1,Communication Intent,0,Neg7,51,Negative,0,0,,,20,F
261,279,1,Communication Intent,0,Neg7,51,Negative,0,1,,,24,F
262,38,2,Reproduction Intent,1,Neg7,51,Negative,0,1,,,21,F
263,185,2,Communication Intent,0,Neg7,51,Negative,0,1,,,19,F
264,124,3,Communication Intent,0,Neg7,51,Negative,0,0,,,20,M
265,10,1,Communication Intent,0,Neg7,51,Negative,0,1,,,20,F
266,121,1,Social Interaction,1,Neg7,51,Negative,0,0,,,18,M
267,98,3,Communication Intent,0,Neg7,51,Negative,0,1,,,20,F
268,360,2,Social Interaction,1,Neg7,51,Negative,0,0,,,19,F
269,339,2,Communication Intent,0,Neg7,51,Negative,0,0,,,23,F
270,123,4,Communication Intent,0,Neg7,51,Negative,0,0,,,25,F
271,339,3,Communication Intent,0,Neg7,51,Negative,0,0,,,20,F
272,10,4,Communication Intent,0,Neg7,51,Negative,0,1,,,29,M
273,363,2,Communication Intent,0,Neg7,51,Negative,0,1,,,19,F
274,271,3,Social Interaction,1,Neg7,51,Negative,0,0,,,44,F
275,398,4,Communication Intent,0,Neg7,51,Negative,0,0,,,46,F
276,360,3,Social Interaction,1,Neg7,51,Negative,0,0,,,19,F
277,152,1,Social Interaction,1,Neg7,51,Negative,0,1,,,20,F
278,153,3,Reproduction Intent,1,Neg7,51,Negative,0,1,,,24,F
279,121,3,Social Interaction,1,Neg7,51,Negative,0,0,,,20,F
280,249,3,Reproduction Intent,1,Neg7,51,Negative,0,0,,,20,M
281,91,2,Social Interaction,1,Neg7,51,Negative,0,0,,,22,F
282,369,1,Reproduction Intent,1,Neg7,51,Negative,0,0,,,20,F
283,60,1,Social Interaction,1,Neg7,51,Negative,0,1,,,21,M
284,9,3,Communication Intent,0,Neg7,51,Negative,0,1,,,19,F
285,215,3,Reproduction Intent,1,Neg7,51,Negative,0,1,,,19,F
286,368,2,Reproduction Intent,1,Neg7,51,Negative,0,1,,,20,F
287,184,3,Communication Intent,0,Neg7,51,Negative,0,0,,,,
288,305,4,Communication Intent,0,Neg7,51,Negative,0,1,,,19,F
289,12,1,Reproduction Intent,1,Neg7,51,Negative,0,1,,,19,M
290,329,3,Reproduction Intent,1,Neg7,51,Negative,0,0,,,22,F
291,278,1,Communication Intent,0,Neg7,51,Negative,0,1,,,19,F
292,272,1,Social Interaction,1,Neg7,51,Negative,0,0,,,18,F
293,99,4,Communication Intent,0,Neg7,51,Negative,0,0,,,20,F
294,271,1,Social Interaction,1,Neg7,51,Negative,0,0,,,33,F
295,31,3,Social Interaction,1,Neg7,51,Negative,0,0,,,19,F
296,275,1,Reproduction Intent,1,Neg7,51,Negative,0,0,,,21,F
297,331,2,Social Interaction,1,Neg7,51,Negative,0,0,,,20,M
298,249,2,Reproduction Intent,1,Neg7,51,Negative,0,1,,,20,F
299,94,3,Reproduction Intent,1,Neg7,51,Negative,0,1,,,21,F
300,242,1,Social Interaction,1,Neg7,51,Negative,0,0,,,21,F
301,213,4,Reproduction Intent,1,Neg7,51,Negative,0,0,,,20,F
302,365,1,Communication Intent,0,Neg7,51,Negative,0,1,,,19,F
303,63,1,Communication Intent,0,Neg7,51,Negative,0,0,,,19,F
304,124,2,Communication Intent,0,Neg7,51,Negative,0,0,,,20,M
305,273,1,Reproduction Intent,1,Neg7,51,Negative,0,0,,,19,F
306,98,1,Communication Intent,0,Neg7,51,Negative,0,1,,,19,F
307,158,4,Communication Intent,0,Neg7,51,Negative,0,1,,,19,M
308,331,3,Social Interaction,1,Neg7,51,Negative,0,0,,,20,F
309,330,1,Social Interaction,1,Neg7,51,Negative,0,0,,,20,F
310,154,4,Reproduction Intent,1,Neg7,51,Negative,0,1,,,46,F
311,248,1,Reproduction Intent,1,Neg7,51,Negative,0,0,,,20,M
312,305,1,Communication Intent,0,Neg7,51,Negative,0,1,,,19,F
313,304,3,Communication Intent,0,Neg7,51,Negative,0,0,,,18,M
314,153,2,Reproduction Intent,1,Neg7,51,Negative,0,1,,,18,F
315,393,2,Reproduction Intent,1,Neg7,51,Negative,0,0,,,26,F
316,60,3,Social Interaction,1,Neg7,51,Negative,0,0,,,20,F
317,332,3,Social Interaction,1,Neg7,51,Negative,0,0,,,20,F
318,155,2,Reproduction Intent,1,Neg7,51,Negative,0,0,,,29,M
319,308,2,Reproduction Intent,1,Neg7,51,Negative,0,1,,,20,M
320,245,1,Communication Intent,0,Neg7,51,Negative,0,0,,,22,M
321,361,3,Social Interaction,1,Neg7,51,Negative,0,0,,,18,F
322,61,3,Social Interaction,1,Neg7,51,Negative,0,0,,,21,F
323,90,1,Social Interaction,1,Neg7,51,Negative,0,0,,,20,F
324,275,2,Reproduction Intent,1,Neg7,51,Negative,0,0,,,19,F
325,124,1,Communication Intent,0,Neg7,51,Negative,0,0,,,21,F
326,33,1,Communication Intent,0,Neg7,51,Negative,0,1,,,19,F
327,188,3,Reproduction Intent,1,Neg7,51,Negative,0,1,,,36,F
328,393,1,Reproduction Intent,1,Neg7,51,Negative,0,1,,,20,F
329,159,4,Communication Intent,0,Neg7,51,Negative,0,0,,,22,F
330,63,3,Communication Intent,0,Neg7,51,Negative,0,0,,,21,F
331,391,2,Social Interaction,1,Neg7,51,Negative,0,0,,,20,F
332,99,1,Communication Intent,0,Neg7,51,Negative,0,1,,,22,M
333,243,3,Communication Intent,0,Neg7,51,Negative,0,0,,,21,F
334,391,1,Social Interaction,1,Neg7,51,Negative,0,0,,,20,F
335,159,2,Communication Intent,0,Neg7,51,Negative,0,1,,,20,F
336,244,2,Communication Intent,0,Neg7,51,Negative,0,0,,,19,M
337,9,2,Communication Intent,0,Neg7,51,Negative,0,1,,,19,F
338,301,3,Social Interaction,1,Neg7,51,Negative,0,0,,,20,F
339,339,4,Communication Intent,0,Neg7,51,Negative,0,0,,,20,F
340,213,1,Reproduction Intent,1,Neg7,51,Negative,0,1,,,19,F
341,275,4,Reproduction Intent,1,Neg7,51,Negative,0,0,,,18,F
342,183,3,Communication Intent,0,Neg7,51,Negative,0,0,,,23,F
343,279,2,Communication Intent,0,Neg7,51,Negative,0,0,,,30,F
344,32,1,Social Interaction,1,Neg7,51,Negative,0,0,,,22,F
345,278,2,Communication Intent,0,Neg7,51,Negative,0,0,,,18,F
346,189,4,Reproduction Intent,1,Neg7,51,Negative,0,1,,,18,F
347,155,1,Reproduction Intent,1,Neg7,51,Negative,0,0,,,19,M
348,93,1,Reproduction Intent,1,Neg7,51,Negative,0,1,,,20,F
349,362,3,Social Interaction,1,Neg7,51,Negative,0,0,,,19,F
350,0,2,Social Interaction,1,Neg7,51,Negative,0,1,,,18,F
351,10,3,Communication Intent,0,Neg7,51,Negative,0,1,,,36,F
352,35,3,Communication Intent,0,Neg7,51,Negative,0,0,,,22,M
353,394,1,Reproduction Intent,1,Neg7,51,Negative,0,1,,,20,F
354,245,4,Communication Intent,0,Neg7,51,Negative,0,0,,,19,M
355,364,4,Communication Intent,0,Neg7,51,Negative,0,1,,,20,F
356,12,2,Reproduction Intent,1,Neg7,51,Negative,0,1,,,19,F
357,11,2,Communication Intent,0,Neg7,51,Negative,0,0,,,20,F
358,34,1,Communication Intent,0,Neg7,51,Negative,0,0,,,20,F
359,303,1,Communication Intent,0,Neg7,51,Negative,0,0,,,19,F
360,363,1,Communication Intent,0,Neg7,51,Negative,0,1,,,21,F
361,154,2,Reproduction Intent,1,Neg7,51,Negative,0,0,,,21,F
362,215,4,Reproduction Intent,1,Neg7,51,Negative,0,1,,,19,F
363,180,3,Social Interaction,1,Neg7,51,Negative,0,0,,,,M
364,69,2,Reproduction Intent,1,Neg7,51,Negative,0,1,,,21,F
365,10,2,Communication Intent,0,Neg7,51,Negative,0,1,,,20,M
366,69,4,Reproduction Intent,1,Neg7,51,Negative,0,1,,,20,M
367,394,4,Reproduction Intent,1,Neg7,51,Negative,0,0,,,22,M
368,158,3,Communication Intent,0,Neg7,51,Negative,0,1,,,26,F
369,121,2,Social Interaction,1,Neg7,51,Negative,0,0,,,21,F
370,69,1,Reproduction Intent,1,Neg7,51,Negative,0,1,,,20,M
371,395,2,Reproduction Intent,1,Neg7,51,Negative,0,1,,,35,M
372,11,1,Communication Intent,0,Neg7,51,Negative,0,0,,,19,F
373,120,3,Social Interaction,1,Neg7,51,Negative,0,1,,,20,F
374,182,1,Social Interaction,1,Neg7,51,Negative,0,1,,,19,F
375,125,4,Communication Intent,0,Neg7,51,Negative,0,1,,,20,F
376,61,2,Social Interaction,1,Neg7,51,Negative,0,0,,,20,F
377,94,2,Reproduction Intent,1,Neg7,51,Negative,0,1,,,20,F
378,392,2,Social Interaction,1,Neg7,51,Negative,0,0,,,35,F
379,126,1,Communication Intent,0,Neg7,51,Negative,0,1,,,60,F
380,69,3,Reproduction Intent,1,Neg7,51,Negative,0,1,,,20,F
381,95,3,Reproduction Intent,1,Neg7,51,Negative,0,1,,,19,F
382,9,4,Communication Intent,0,Neg7,51,Negative,0,0,,,21,F
383,32,3,Social Interaction,1,Neg7,51,Negative,0,0,,,19,F
384,362,2,Social Interaction,1,Neg7,51,Negative,0,0,,,20,F
385,33,4,Communication Intent,0,Neg7,51,Negative,0,0,,,19,F
386,34,3,Communication Intent,0,Neg7,51,Negative,0,0,,,22,F
387,155,4,Reproduction Intent,1,Neg7,51,Negative,0,0,,,21,M
388,301,1,Social Interaction,1,Neg7,51,Negative,0,1,,,19,M
389,363,3,Communication Intent,0,Neg7,51,Negative,0,0,,,19,F
390,185,1,Communication Intent,0,Neg7,51,Negative,0,1,,,22,F
391,393,4,Reproduction Intent,1,Neg7,51,Negative,0,0,,,20,F
392,38,1,Reproduction Intent,1,Neg7,51,Negative,0,1,,,19,F
393,329,2,Reproduction Intent,1,Neg7,51,Negative,0,0,,,29,F
394,369,4,Reproduction Intent,1,Neg7,51,Negative,0,0,,,19,F
395,129,2,Reproduction Intent,1,Neg7,51,Negative,0,0,,,25,M
396,189,2,Reproduction Intent,1,Neg7,51,Negative,0,1,,,23,F
397,243,2,Communication Intent,0,Neg7,51,Negative,0,0,,,37,F
398,330,2,Social Interaction,1,Neg7,51,Negative,0,0,,,19,F
399,218,3,Communication Intent,0,Neg7,51,Negative,0,0,,,20,M
400,30,2,Social Interaction,1,Neg7,51,Negative,0,1,,,20,F
401,125,3,Communication Intent,0,Neg7,51,Negative,0,1,,,20,F
402,369,2,Reproduction Intent,1,Neg7,51,Negative,0,0,,,18,M
403,270,2,Social Interaction,1,Neg7,51,Negative,0,0,,,20,F
404,399,3,Communication Intent,0,Neg7,51,Negative,0,1,,,20,M
405,274,3,Reproduction Intent,1,Neg7,51,Negative,0,0,,,19,F
406,245,3,Communication Intent,0,Neg7,51,Negative,0,0,,,20,F
407,210,2,Social Interaction,1,Neg7,51,Negative,0,1,,,19,F
408,401,3,Repeated Reproduction,0,Neg7,51,Negative,0,0,,,25,M
408,401,2,Repeated Reproduction,0,Neg7,51,Negative,0,0,,,25,M
408,401,4,Repeated Reproduction,0,Neg7,51,Negative,0,0,,,25,M
408,401,1,Repeated Reproduction,0,Neg7,51,Negative,0,0,,,25,M
409,395,1,Reproduction Intent,1,Neg7,51,Negative,0,1,,,20,M
410,33,2,Communication Intent,0,Neg7,51,Negative,0,1,,,19,F
411,335,3,Reproduction Intent,1,Neg7,51,Negative,0,0,,,20,M
412,68,3,Reproduction Intent,1,Neg7,51,Negative,0,0,,,22,F
413,305,3,Communication Intent,0,Neg7,51,Negative,0,1,,,21,F
414,180,1,Social Interaction,1,Neg7,51,Negative,0,0,,,21,M
415,242,3,Social Interaction,1,Neg7,51,Negative,0,0,,,22,F
416,331,1,Social Interaction,1,Neg7,51,Negative,0,0,,,26,M
417,91,1,Social Interaction,1,Neg7,51,Negative,0,1,,,23,M
418,368,3,Reproduction Intent,1,Neg7,51,Negative,0,0,,,21,F
419,365,3,Communication Intent,0,Neg7,51,Negative,0,0,,,18,F
420,128,1,Reproduction Intent,1,Neg7,51,Negative,0,1,,,20,F
421,249,1,Reproduction Intent,1,Neg7,51,Negative,0,1,,,28,M
422,93,4,Reproduction Intent,1,Neg7,51,Negative,0,1,,,40,F
423,309,2,Reproduction Intent,1,Neg7,51,Negative,0,1,,,20,F
424,218,2,Communication Intent,0,Neg7,51,Negative,0,0,,,19,F
0,120,1,Social Interaction,1,Neg8,53,Negative,0,1,,,21,F
1,94,1,Reproduction Intent,1,Neg8,53,Negative,0,1,,,20,F
2,101,3,Repeated Reproduction,0,Neg8,53,Negative,0,1,,,20,F
2,101,4,Repeated Reproduction,0,Neg8,53,Negative,0,1,,,20,F
2,101,1,Repeated Reproduction,0,Neg8,53,Negative,0,1,,,20,F
2,101,2,Repeated Reproduction,0,Neg8,53,Negative,0,1,,,20,F
3,127,3,Communication Intent,0,Neg8,53,Negative,0,0,,,24,M
4,392,3,Social Interaction,1,Neg8,53,Negative,0,1,,,20,F
5,66,3,Repeated Reproduction,0,Neg8,53,Negative,0,0,,,20,F
5,66,1,Repeated Reproduction,0,Neg8,53,Negative,0,0,,,20,F
5,66,4,Repeated Reproduction,0,Neg8,53,Negative,0,0,,,20,F
5,66,2,Repeated Reproduction,0,Neg8,53,Negative,0,0,,,20,F
6,64,1,Communication Intent,0,Neg8,53,Negative,0,1,,,24,M
7,122,3,Social Interaction,1,Neg8,53,Negative,0,0,,,21,F
